"","species","site","era","nest1","nest2","size1mm","habitat","tideHTm","lat","long"
"1150","Chlorostoma funebralis","Wara.D","past",NA,NA,12.5,NA,1.14132368474869,NA,NA
"1151","Chlorostoma funebralis","Wara.D","past",NA,NA,15.5,NA,1.14132368474869,NA,NA
"1152","Chlorostoma funebralis","Wara.D","past",NA,NA,15.2,NA,1.14132368474869,NA,NA
"1153","Chlorostoma funebralis","Wara.D","past",NA,NA,12.4,NA,1.14132368474869,NA,NA
"1154","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1155","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1156","Chlorostoma funebralis","Wara.D","past",NA,NA,15.3,NA,1.14132368474869,NA,NA
"1157","Chlorostoma funebralis","Wara.D","past",NA,NA,14.9,NA,1.14132368474869,NA,NA
"1158","Chlorostoma funebralis","Wara.D","past",NA,NA,14.5,NA,1.14132368474869,NA,NA
"1159","Chlorostoma funebralis","Wara.D","past",NA,NA,13.7,NA,1.14132368474869,NA,NA
"1160","Chlorostoma funebralis","Wara.D","past",NA,NA,12.2,NA,1.14132368474869,NA,NA
"1161","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1162","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1163","Chlorostoma funebralis","Wara.D","past",NA,NA,13,NA,1.14132368474869,NA,NA
"1164","Chlorostoma funebralis","Wara.D","past",NA,NA,14.1,NA,1.14132368474869,NA,NA
"1165","Chlorostoma funebralis","Wara.D","past",NA,NA,14.6,NA,1.14132368474869,NA,NA
"1166","Chlorostoma funebralis","Wara.D","past",NA,NA,13.2,NA,1.14132368474869,NA,NA
"1167","Chlorostoma funebralis","Wara.D","past",NA,NA,13.5,NA,1.14132368474869,NA,NA
"1168","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1169","Chlorostoma funebralis","Wara.D","past",NA,NA,13.9,NA,1.14132368474869,NA,NA
"1170","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1171","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1172","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1173","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1174","Chlorostoma funebralis","Wara.D","past",NA,NA,16.1,NA,1.14132368474869,NA,NA
"1175","Chlorostoma funebralis","Wara.D","past",NA,NA,17,NA,1.14132368474869,NA,NA
"1176","Chlorostoma funebralis","Wara.D","past",NA,NA,15.3,NA,1.14132368474869,NA,NA
"1177","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1178","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1179","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1180","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1181","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1182","Chlorostoma funebralis","Wara.D","past",NA,NA,17.5,NA,1.14132368474869,NA,NA
"1183","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1184","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1185","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1186","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1187","Chlorostoma funebralis","Wara.D","past",NA,NA,15.4,NA,1.14132368474869,NA,NA
"1188","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1189","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1190","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1191","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1192","Chlorostoma funebralis","Wara.D","past",NA,NA,16.6,NA,1.14132368474869,NA,NA
"1193","Chlorostoma funebralis","Wara.D","past",NA,NA,14.7,NA,1.14132368474869,NA,NA
"1194","Chlorostoma funebralis","Wara.D","past",NA,NA,17.5,NA,1.14132368474869,NA,NA
"1195","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1196","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1197","Chlorostoma funebralis","Wara.D","past",NA,NA,15.4,NA,1.14132368474869,NA,NA
"1198","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1199","Chlorostoma funebralis","Wara.D","past",NA,NA,15.4,NA,1.14132368474869,NA,NA
"1200","Chlorostoma funebralis","Wara.D","past",NA,NA,16.9,NA,1.14132368474869,NA,NA
"1201","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1202","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1203","Chlorostoma funebralis","Wara.D","past",NA,NA,14.3,NA,1.14132368474869,NA,NA
"1204","Chlorostoma funebralis","Wara.D","past",NA,NA,15.9,NA,1.14132368474869,NA,NA
"1205","Chlorostoma funebralis","Wara.D","past",NA,NA,15.9,NA,1.14132368474869,NA,NA
"1206","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1207","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1208","Chlorostoma funebralis","Wara.D","past",NA,NA,15.2,NA,1.14132368474869,NA,NA
"1209","Chlorostoma funebralis","Wara.D","past",NA,NA,17,NA,1.14132368474869,NA,NA
"1210","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1211","Chlorostoma funebralis","Wara.D","past",NA,NA,15.9,NA,1.14132368474869,NA,NA
"1212","Chlorostoma funebralis","Wara.D","past",NA,NA,15.3,NA,1.14132368474869,NA,NA
"1213","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1214","Chlorostoma funebralis","Wara.D","past",NA,NA,17.2,NA,1.14132368474869,NA,NA
"1215","Chlorostoma funebralis","Wara.D","past",NA,NA,16.4,NA,1.14132368474869,NA,NA
"1216","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1217","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1218","Chlorostoma funebralis","Wara.D","past",NA,NA,15.7,NA,1.14132368474869,NA,NA
"1219","Chlorostoma funebralis","Wara.D","past",NA,NA,16.9,NA,1.14132368474869,NA,NA
"1220","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1221","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1222","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1223","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1224","Chlorostoma funebralis","Wara.D","past",NA,NA,15,NA,1.14132368474869,NA,NA
"1225","Chlorostoma funebralis","Wara.D","past",NA,NA,15.9,NA,1.14132368474869,NA,NA
"1226","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1227","Chlorostoma funebralis","Wara.D","past",NA,NA,14.9,NA,1.14132368474869,NA,NA
"1228","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1229","Chlorostoma funebralis","Wara.D","past",NA,NA,15.2,NA,1.14132368474869,NA,NA
"1230","Chlorostoma funebralis","Wara.D","past",NA,NA,16.1,NA,1.14132368474869,NA,NA
"1231","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1232","Chlorostoma funebralis","Wara.D","past",NA,NA,15.4,NA,1.14132368474869,NA,NA
"1233","Chlorostoma funebralis","Wara.D","past",NA,NA,14.5,NA,1.14132368474869,NA,NA
"1234","Chlorostoma funebralis","Wara.D","past",NA,NA,15.7,NA,1.14132368474869,NA,NA
"1235","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1236","Chlorostoma funebralis","Wara.D","past",NA,NA,15.9,NA,1.14132368474869,NA,NA
"1237","Chlorostoma funebralis","Wara.D","past",NA,NA,17.2,NA,1.14132368474869,NA,NA
"1238","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1239","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1240","Chlorostoma funebralis","Wara.D","past",NA,NA,16.1,NA,1.14132368474869,NA,NA
"1241","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1242","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1243","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1244","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1245","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1246","Chlorostoma funebralis","Wara.D","past",NA,NA,17,NA,1.14132368474869,NA,NA
"1247","Chlorostoma funebralis","Wara.D","past",NA,NA,15.2,NA,1.14132368474869,NA,NA
"1248","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1249","Chlorostoma funebralis","Wara.D","past",NA,NA,17.9,NA,1.14132368474869,NA,NA
"1250","Chlorostoma funebralis","Wara.D","past",NA,NA,16.6,NA,1.14132368474869,NA,NA
"1251","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1252","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1253","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1254","Chlorostoma funebralis","Wara.D","past",NA,NA,15,NA,1.14132368474869,NA,NA
"1255","Chlorostoma funebralis","Wara.D","past",NA,NA,17.7,NA,1.14132368474869,NA,NA
"1256","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1257","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1258","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1259","Chlorostoma funebralis","Wara.D","past",NA,NA,15,NA,1.14132368474869,NA,NA
"1260","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1261","Chlorostoma funebralis","Wara.D","past",NA,NA,15.7,NA,1.14132368474869,NA,NA
"1262","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1263","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1264","Chlorostoma funebralis","Wara.D","past",NA,NA,15.8,NA,1.14132368474869,NA,NA
"1265","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1266","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1267","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1268","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1269","Chlorostoma funebralis","Wara.D","past",NA,NA,16,NA,1.14132368474869,NA,NA
"1270","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1271","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1272","Chlorostoma funebralis","Wara.D","past",NA,NA,14.8,NA,1.14132368474869,NA,NA
"1273","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1274","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1275","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1276","Chlorostoma funebralis","Wara.D","past",NA,NA,17.4,NA,1.14132368474869,NA,NA
"1277","Chlorostoma funebralis","Wara.D","past",NA,NA,17.7,NA,1.14132368474869,NA,NA
"1278","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1279","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1280","Chlorostoma funebralis","Wara.D","past",NA,NA,16.9,NA,1.14132368474869,NA,NA
"1281","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1282","Chlorostoma funebralis","Wara.D","past",NA,NA,17.9,NA,1.14132368474869,NA,NA
"1283","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1284","Chlorostoma funebralis","Wara.D","past",NA,NA,18.6,NA,1.14132368474869,NA,NA
"1285","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1286","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1287","Chlorostoma funebralis","Wara.D","past",NA,NA,19.1,NA,1.14132368474869,NA,NA
"1288","Chlorostoma funebralis","Wara.D","past",NA,NA,16.2,NA,1.14132368474869,NA,NA
"1289","Chlorostoma funebralis","Wara.D","past",NA,NA,19.1,NA,1.14132368474869,NA,NA
"1290","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1291","Chlorostoma funebralis","Wara.D","past",NA,NA,17.2,NA,1.14132368474869,NA,NA
"1292","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1293","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1294","Chlorostoma funebralis","Wara.D","past",NA,NA,18.1,NA,1.14132368474869,NA,NA
"1295","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1296","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1297","Chlorostoma funebralis","Wara.D","past",NA,NA,17.4,NA,1.14132368474869,NA,NA
"1298","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1299","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1300","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1301","Chlorostoma funebralis","Wara.D","past",NA,NA,17.8,NA,1.14132368474869,NA,NA
"1302","Chlorostoma funebralis","Wara.D","past",NA,NA,18.2,NA,1.14132368474869,NA,NA
"1303","Chlorostoma funebralis","Wara.D","past",NA,NA,17.5,NA,1.14132368474869,NA,NA
"1304","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1305","Chlorostoma funebralis","Wara.D","past",NA,NA,17.5,NA,1.14132368474869,NA,NA
"1306","Chlorostoma funebralis","Wara.D","past",NA,NA,17.4,NA,1.14132368474869,NA,NA
"1307","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1308","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1309","Chlorostoma funebralis","Wara.D","past",NA,NA,18.7,NA,1.14132368474869,NA,NA
"1310","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1311","Chlorostoma funebralis","Wara.D","past",NA,NA,16.4,NA,1.14132368474869,NA,NA
"1312","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1313","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1314","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1315","Chlorostoma funebralis","Wara.D","past",NA,NA,18.9,NA,1.14132368474869,NA,NA
"1316","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1317","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1318","Chlorostoma funebralis","Wara.D","past",NA,NA,19.7,NA,1.14132368474869,NA,NA
"1319","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1320","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1321","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1322","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1323","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1324","Chlorostoma funebralis","Wara.D","past",NA,NA,17.9,NA,1.14132368474869,NA,NA
"1325","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1326","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1327","Chlorostoma funebralis","Wara.D","past",NA,NA,19.5,NA,1.14132368474869,NA,NA
"1328","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1329","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1330","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1331","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1332","Chlorostoma funebralis","Wara.D","past",NA,NA,18.5,NA,1.14132368474869,NA,NA
"1333","Chlorostoma funebralis","Wara.D","past",NA,NA,17.1,NA,1.14132368474869,NA,NA
"1334","Chlorostoma funebralis","Wara.D","past",NA,NA,17,NA,1.14132368474869,NA,NA
"1335","Chlorostoma funebralis","Wara.D","past",NA,NA,17.2,NA,1.14132368474869,NA,NA
"1336","Chlorostoma funebralis","Wara.D","past",NA,NA,17.5,NA,1.14132368474869,NA,NA
"1337","Chlorostoma funebralis","Wara.D","past",NA,NA,18.7,NA,1.14132368474869,NA,NA
"1338","Chlorostoma funebralis","Wara.D","past",NA,NA,18.1,NA,1.14132368474869,NA,NA
"1339","Chlorostoma funebralis","Wara.D","past",NA,NA,16.6,NA,1.14132368474869,NA,NA
"1340","Chlorostoma funebralis","Wara.D","past",NA,NA,18.1,NA,1.14132368474869,NA,NA
"1341","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1342","Chlorostoma funebralis","Wara.D","past",NA,NA,16.3,NA,1.14132368474869,NA,NA
"1343","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1344","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1345","Chlorostoma funebralis","Wara.D","past",NA,NA,16.8,NA,1.14132368474869,NA,NA
"1346","Chlorostoma funebralis","Wara.D","past",NA,NA,19.2,NA,1.14132368474869,NA,NA
"1347","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1348","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1349","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1350","Chlorostoma funebralis","Wara.D","past",NA,NA,17.9,NA,1.14132368474869,NA,NA
"1351","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1352","Chlorostoma funebralis","Wara.D","past",NA,NA,17.4,NA,1.14132368474869,NA,NA
"1353","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1354","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1355","Chlorostoma funebralis","Wara.D","past",NA,NA,19.2,NA,1.14132368474869,NA,NA
"1356","Chlorostoma funebralis","Wara.D","past",NA,NA,16.6,NA,1.14132368474869,NA,NA
"1357","Chlorostoma funebralis","Wara.D","past",NA,NA,18.9,NA,1.14132368474869,NA,NA
"1358","Chlorostoma funebralis","Wara.D","past",NA,NA,18.7,NA,1.14132368474869,NA,NA
"1359","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1360","Chlorostoma funebralis","Wara.D","past",NA,NA,18.3,NA,1.14132368474869,NA,NA
"1361","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1362","Chlorostoma funebralis","Wara.D","past",NA,NA,17.7,NA,1.14132368474869,NA,NA
"1363","Chlorostoma funebralis","Wara.D","past",NA,NA,18.4,NA,1.14132368474869,NA,NA
"1364","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1365","Chlorostoma funebralis","Wara.D","past",NA,NA,17.3,NA,1.14132368474869,NA,NA
"1366","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1367","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1368","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1369","Chlorostoma funebralis","Wara.D","past",NA,NA,16.1,NA,1.14132368474869,NA,NA
"1370","Chlorostoma funebralis","Wara.D","past",NA,NA,16.5,NA,1.14132368474869,NA,NA
"1371","Chlorostoma funebralis","Wara.D","past",NA,NA,19.5,NA,1.14132368474869,NA,NA
"1372","Chlorostoma funebralis","Wara.D","past",NA,NA,16.7,NA,1.14132368474869,NA,NA
"1373","Chlorostoma funebralis","Wara.D","past",NA,NA,16.4,NA,1.14132368474869,NA,NA
"1374","Chlorostoma funebralis","Wara.D","past",NA,NA,17.6,NA,1.14132368474869,NA,NA
"1375","Chlorostoma funebralis","Wara.D","past",NA,NA,17.4,NA,1.14132368474869,NA,NA
"1376","Chlorostoma funebralis","Wara.D","past",NA,NA,19.2,NA,1.14132368474869,NA,NA
"1377","Chlorostoma funebralis","Wara.D","past",NA,NA,19.5,NA,1.14132368474869,NA,NA
"1378","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1379","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1380","Chlorostoma funebralis","Wara.D","past",NA,NA,21.9,NA,1.14132368474869,NA,NA
"1381","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1382","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1383","Chlorostoma funebralis","Wara.D","past",NA,NA,20.6,NA,1.14132368474869,NA,NA
"1384","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1385","Chlorostoma funebralis","Wara.D","past",NA,NA,20.9,NA,1.14132368474869,NA,NA
"1386","Chlorostoma funebralis","Wara.D","past",NA,NA,21.2,NA,1.14132368474869,NA,NA
"1387","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1388","Chlorostoma funebralis","Wara.D","past",NA,NA,19.9,NA,1.14132368474869,NA,NA
"1389","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1390","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1391","Chlorostoma funebralis","Wara.D","past",NA,NA,18.5,NA,1.14132368474869,NA,NA
"1392","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1393","Chlorostoma funebralis","Wara.D","past",NA,NA,21.2,NA,1.14132368474869,NA,NA
"1394","Chlorostoma funebralis","Wara.D","past",NA,NA,21.1,NA,1.14132368474869,NA,NA
"1395","Chlorostoma funebralis","Wara.D","past",NA,NA,20.6,NA,1.14132368474869,NA,NA
"1396","Chlorostoma funebralis","Wara.D","past",NA,NA,18.4,NA,1.14132368474869,NA,NA
"1397","Chlorostoma funebralis","Wara.D","past",NA,NA,19,NA,1.14132368474869,NA,NA
"1398","Chlorostoma funebralis","Wara.D","past",NA,NA,19.1,NA,1.14132368474869,NA,NA
"1399","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1400","Chlorostoma funebralis","Wara.D","past",NA,NA,19.4,NA,1.14132368474869,NA,NA
"1401","Chlorostoma funebralis","Wara.D","past",NA,NA,21,NA,1.14132368474869,NA,NA
"1402","Chlorostoma funebralis","Wara.D","past",NA,NA,21.1,NA,1.14132368474869,NA,NA
"1403","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1404","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1405","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1406","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1407","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1408","Chlorostoma funebralis","Wara.D","past",NA,NA,19,NA,1.14132368474869,NA,NA
"1409","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1410","Chlorostoma funebralis","Wara.D","past",NA,NA,18.5,NA,1.14132368474869,NA,NA
"1411","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1412","Chlorostoma funebralis","Wara.D","past",NA,NA,21.1,NA,1.14132368474869,NA,NA
"1413","Chlorostoma funebralis","Wara.D","past",NA,NA,20.9,NA,1.14132368474869,NA,NA
"1414","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1415","Chlorostoma funebralis","Wara.D","past",NA,NA,19.5,NA,1.14132368474869,NA,NA
"1416","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1417","Chlorostoma funebralis","Wara.D","past",NA,NA,19.2,NA,1.14132368474869,NA,NA
"1418","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1419","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1420","Chlorostoma funebralis","Wara.D","past",NA,NA,18.5,NA,1.14132368474869,NA,NA
"1421","Chlorostoma funebralis","Wara.D","past",NA,NA,19.1,NA,1.14132368474869,NA,NA
"1422","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1423","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1424","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
